application_number,filing_date,uspc_class,cpc4,inventor_name_first,inventor_name_middle,inventor_name_last,inventor_rank,inventor_region_code,inventor_country_code
12868259,25/08/10,706,G06N,bo,,hu,2,,GB
12868259,25/08/10,706,G06N,ying,,du,1,,GB
12872625,31/08/10,706,G06Q,toby,,doig,1,,GB
12872625,31/08/10,706,G06Q,craig,,gooding,2,,GB
12883879,16/09/10,706,G06F,ian,,klein,1,,GB
12883879,16/09/10,706,G06N,ian,,klein,1,,GB
12887088,21/09/10,706,G05B,stuart,,holley,1,,GB
12887088,21/09/10,706,G05B,nicholas,,ellson,2,,GB
12888635,23/09/10,706,H04N,mohammed,aurooj,azam,1,,GB
12895832,30/09/10,706,G06F,stefano,,zampieri,3,,GB
12896493,01/10/10,706,G06N,paul,,kerr-delworth,2,,GB
12912428,26/10/10,706,G06N,thore,,graepel,3,,GB
12912428,26/10/10,706,G06N,philipp,,hennig,1,,GB
12912428,26/10/10,706,G06N,david,,stern,2,,GB
12912428,26/10/10,706,G06N,ralf,,herbrich,4,,GB
12919164,24/08/10,706,G08B,tom,,mizutani,2,GBN,GB
12919164,24/08/10,706,G08B,jason,w p,ng,1,GBN,GB
12935019,24/11/10,706,A61B,robert,,keith,1,,GB
12956426,30/11/10,706,G06N,mark,,proctor,1,,GB
12956779,30/11/10,706,G06N,mark,,proctor,1,,GB
12957099,30/11/10,706,G06N,mark,,proctor,1,,GB
12959186,02/12/10,706,G06N,mark,,proctor,1,,GB
12959188,02/12/10,706,G06N,mark,,proctor,1,,GB
12959192,02/12/10,706,G06N,mark,,proctor,1,,GB
12960923,06/12/10,706,G06N,john,,winn,6,,GB
12961180,06/12/10,706,G06F,john,,winn,6,,GB
12961897,07/12/10,706,G06N,james,s,taylor,2,,GB
12961897,07/12/10,706,G06N,doina,l,klinger,1,,GB
12963352,08/12/10,706,G06N,david,,stern,5,,GB
12963352,08/12/10,706,G06N,ralf,,herbrich,4,,GB
12963352,08/12/10,706,G06N,gjergji,,kasneci,1,,GB
12963352,08/12/10,706,G06N,thore,,graepel,3,,GB
12963352,08/12/10,706,G06N,jurgen ann,francois,marie van gael,2,,GB
12970158,16/12/10,706,G06N,ulrich,,paquet,1,,GB
12970158,16/12/10,706,G06N,jurgen,anne francois mari,van gael,3,,GB
12970158,16/12/10,706,G06N,ralf,,herbrich,4,,GB
12970158,16/12/10,706,G06N,david,,stern,2,,GB
12971191,17/12/10,706,G06N,ralf,,herbrich,4,,GB
12971191,17/12/10,706,G06N,david,,stern,3,,GB
12971191,17/12/10,706,G06N,jurgen anne francois marie,,van gael,2,,GB
12993958,22/11/10,706,G06N,hani,,hagras,2,,GB
12993958,22/11/10,706,G06N,faiyaz,,doctor,1,,GB
12994196,19/01/11,706,H04W,martin,,rosinski,1,,GB
13013158,25/01/11,706,G06N,andrew,peter nelson,jerram,1,,GB
13013158,25/01/11,706,G06N,frederick,francis,mcmahon,2,,GB
13029826,17/02/11,706,F24F,donald,john,mclean,1,,GB
13029826,17/02/11,706,F24F,richard,john,quincey,2,,GB
13054039,15/03/11,706,G06N,harry,,barrow,2,,GB
13061050,06/09/11,706,G01D,jose,manuel,sanchez loureda,1,,GB
13061050,06/09/11,706,G01D,adam richard,,westbrooke,2,,GB
13062096,21/10/11,706,G01S,nicolas,,couronneau,2,,GB
13062096,21/10/11,706,G01S,david,,nicholson,1,,GB
13088651,18/04/11,706,G06Q,nick,f,ryman-tubb,1,,GB
13106562,12/05/11,706,G06N,william,,tunstall-pedoe,2,,GB
13106562,12/05/11,706,G06F,simon,,overell,1,,GB
13106562,12/05/11,706,G06F,william,,tunstall-pedoe,2,,GB
13106562,12/05/11,706,G06N,simon,,overell,1,,GB
13122319,13/05/11,706,G06N,richard,lee,bovey,1,,GB
13122319,13/05/11,706,G06N,erdem,turker,senalp,2,,GB
13125054,04/08/11,706,G06N,graham,,ball,1,,GB
13125054,04/08/11,706,G06N,lee,,lancashire,2,,GB
13128588,10/05/11,706,G10L,christopher,james,mitchell,1,,GB
13144545,04/11/11,706,G06F,paul,eirian,williams,1,,GB
13151849,02/06/11,706,G05B,james,w,scott,2,,GB
13151849,02/06/11,706,G05B,stephen,edward,hodges,5,,GB
13182882,14/07/11,706,G06F,roger,,menday,1,,GB
13230956,13/09/11,706,G06N,graham,,ball,1,,GB
13230956,13/09/11,706,G06N,christophe,,lemetre,3,,GB
13230956,13/09/11,706,G06N,lee,,lancashire,2,,GB
13259216,23/09/11,706,G06F,helen,,balinsky,1,,GB
13261542,19/12/12,706,G06N,matthew,,segall,1,,GB
13262069,17/02/12,706,H04L,nicholas,j,davies,2,,GB
13262069,17/02/12,706,H04L,nicholas,j,kings,1,,GB
13262069,17/02/12,706,H04L,john,p,wittgreffe,3,,GB
13285232,31/10/11,706,G06N,xiaoming,,zhang,1,,GB
13287687,02/11/11,706,G06N,philip,,robinson,1,,GB
13310826,05/12/11,706,G06N,john,j p,mcnamara,2,,GB
13310826,05/12/11,706,G06N,erhan,,mengusoglu,3,,GB
13310826,05/12/11,706,G06N,xiaoming,,zhang,5,,GB
13310826,05/12/11,706,G06N,mark,n,walters,4,,GB
13310826,05/12/11,706,G06N,doina,l,klinger,1,,GB
13326877,15/12/11,706,G06N,john,,winn,1,,GB
13329245,17/12/11,706,G06F,vacslav,,glukhov,1,,GB
13337309,27/12/11,706,G06K,reinhard,sebastian bernhard,nowozin,1,,GB
13337309,27/12/11,706,G06K,pushmeet,,kohli,5,,GB
13337309,27/12/11,706,G06K,carsten,curt eckard,rother,2,,GB
13337309,27/12/11,706,G06K,toby,leonard,sharp,4,,GB
13348130,11/01/12,706,G06N,stavros,,isaiadis,1,,GB
13350865,16/01/12,706,G06Q,david,a,selby,3,,GB
13360594,27/01/12,706,G06N,john,,winn,1,,GB
13377803,12/12/11,706,G06F,graham,kenneth,thwaites,2,,GB
13377803,12/12/11,706,G06F,stephen,anthony,moyle,1,,GB
13378323,14/12/11,706,G06N,steven,,reece,3,,GB
13378323,14/12/11,706,G06N,david,,nicholson,2,,GB
13378323,14/12/11,706,G06N,christopher,david,claxton,1,,GB
13378323,14/12/11,706,G06N,stephen,john,roberts,4,,GB
13391072,06/08/12,706,G06N,da-wei,,gu,2,,GB
13391072,06/08/12,706,G06N,liqun,,yao,1,,GB
13391072,06/08/12,706,G06N,ian,,postlethwaite,3,,GB
13391206,06/08/12,706,G06N,da-wei,,gu,2,,GB
13391206,06/08/12,706,G06N,liqun,,yao,1,,GB
13391206,06/08/12,706,G06N,ian,,postlethwaite,3,,GB
13405328,26/02/12,706,G06N,doina,l,klinger,1,,GB
13405328,26/02/12,706,G06N,james,s,taylor,2,,GB
13405796,27/02/12,706,G06N,balaji,,lakshminarayanan,3,,GB
13406774,28/02/12,706,G06F,stefano,,zampieri,3,,GB
13407513,28/02/12,706,A63F,rodolfo,,rosini,1,,GB
13407513,28/02/12,706,A63F,stephane,,bura,2,,GB
13429027,23/03/12,706,H04W,paul,,carpenter,2,,GB
13436840,31/03/12,706,G06N,catherine,mary,dolbear,1,,GB
13436840,31/03/12,706,G06N,philip,glenny,edmonds,2,,GB
13440786,05/04/12,706,F24F,donald,john,mclean,1,,GB
13440786,05/04/12,706,F24F,richard,john,quincey,2,,GB
13465287,07/05/12,706,G06F,keith,,woods-holder,1,,GB
13468585,10/05/12,706,G06N,richard,s,bailey,1,,GB
13501087,09/04/12,706,G06F,jonathan,paul,reynolds,2,,GB
13501087,09/04/12,706,G06F,benjamin,william,medlock,1,,GB
13508211,04/05/12,706,G06F,david,wolfe,corne,2,,GB
13508211,04/05/12,706,G06F,antony,james,waldock,1,,GB
13528866,21/06/12,706,G06K,jamie,daniel joseph,shotton,2,,GB
13528866,21/06/12,706,G06K,ender,,konukoglu,3,,GB
13528866,21/06/12,706,G06K,antonio,,criminisi,1,,GB
13528876,21/06/12,706,G06N,jamie,daniel joseph,shotton,2,,GB
13528876,21/06/12,706,G06N,antonio,,criminisi,1,,GB
13547778,12/07/12,706,G06F,ivan,,pope,2,,GB
13552519,18/07/12,706,G06N,jason,derek,mcfall,2,,GB
13552519,18/07/12,706,G06N,leonard,michael,newnham,1,,GB
13558914,26/07/12,706,G06N,andrew,peter nelson,jerram,1,,GB
13558914,26/07/12,706,G06N,frederick,francis,mcmahon,2,,GB
13582402,26/10/12,706,G06F,benjamin,,medlock,1,,GB
13582402,26/10/12,706,G06F,jonathan,,reynolds,2,,GB
13592409,23/08/12,706,G05B,roy,,sterritt,1,,GB
13592412,23/08/12,706,G05B,roy,,sterritt,1,,GB
13602724,04/09/12,706,G06N,mark,,proctor,1,,GB
13606174,07/09/12,706,G06N,roy,,sterrit,4,,GB
13608714,10/09/12,706,G06F,michael,j,taylor,1,,GB
13608714,10/09/12,706,G06F,vishwa,,vinay,2,,GB
13631032,28/09/12,706,G06N,jason,derek,mcfall,2,,GB
13631032,28/09/12,706,G06N,david,j,barker,3,,GB
13631032,28/09/12,706,G06N,leonard,michael,newnham,1,,GB
13631032,28/09/12,706,G06N,david,,silver,4,,GB
13631053,28/09/12,706,G06N,leonard,michael,newnham,1,,GB
13631053,28/09/12,706,G06N,david,j,barker,3,,GB
13631053,28/09/12,706,G06N,david,,silver,4,,GB
13631053,28/09/12,706,G06N,jason,derek,mcfall,2,,GB
13631635,28/09/12,706,G06N,roman,,kirillov,1,,GB
13635562,17/09/12,706,G06N,mark,lawrence,williams,3,,GB
13635562,17/09/12,706,G06N,george,morgan,mathews,1,,GB
13635562,17/09/12,706,G06N,andre,peter henry,mccabe,4,,GB
13635562,17/09/12,706,G06N,david,,nicholson,2,,GB
13637550,26/09/12,706,G06F,duong,t,nguyen,2,,GB
13637550,26/09/12,706,G06F,simon,g,thompson,1,,GB
13637550,26/09/12,706,G06F,hamid,,gharib,4,,GB
13644208,03/10/12,706,G06N,paul,william,watkinson,1,,GB
13646739,08/10/12,706,G06N,thore,,graepel,2,,GB
13646739,08/10/12,706,G06N,andrew,d,gordon,1,,GB
13652635,16/10/12,706,G06N,steve,,elliott,2,,GB
13655298,18/10/12,706,G06N,jason,derek,mcfall,2,,GB
13655298,18/10/12,706,G06N,david,,silver,4,,GB
13655298,18/10/12,706,G06N,leonard,michael,newnham,1,,GB
13655298,18/10/12,706,G06N,david,j,barker,3,,GB
13660692,25/10/12,706,G06N,reinhard,sebastian bernhard,nowozin,1,,GB
13662637,29/10/12,706,A63F,anton,,sitnikau,1,,GB
13670782,07/11/12,706,G06N,ulrich,,paquet,3,,GB
13685939,27/11/12,706,G06F,paul,nicholas,gartside,1,,GB
13685939,27/11/12,706,G06F,michael,g,bishop,2,,GB
13688981,29/11/12,706,G06N,doug,,theobald,2,,GB
13688981,29/11/12,706,G06N,craig,,miller,1,,GB
13701194,11/03/13,706,G06N,ray,,chatfield,4,,GB
13701194,11/03/13,706,H02H,zhiqian,,bo,3,,GB
13701194,11/03/13,706,G06N,zhiqian,,bo,3,,GB
13701194,11/03/13,706,H02H,ray,,chatfield,4,,GB
13702765,07/12/12,706,G06N,richard,arthur,brimble,2,,GB
13702765,07/12/12,706,G06N,julia,vivien,will,1,,GB
13708693,07/12/12,706,G06N,matthew,brian,blaschko,1,,GB
13708693,07/12/12,706,G06N,alex,,flint,2,,GB
13714610,14/12/12,706,G06N,reinhard sebastian,bernhard,nowozin,1,,GB
13734961,05/01/13,706,G06N,panos,,periorellis,1,,GB
13734961,05/01/13,706,G06N,ivo,jose garcia dos,santos,4,,GB
13734961,05/01/13,706,G06N,olivier,,nano,5,,GB
13734961,05/01/13,706,G06N,eldar,,akchurin,2,,GB
13734961,05/01/13,706,G06N,joris,,claessens,3,,GB
13739786,11/01/13,706,G06N,mark,,proctor,1,,GB
13752335,28/01/13,706,G06N,petteri,,koponen,1,,GB
13754557,30/01/13,706,G09B,aaron,c,elkins,3,,GB
13780443,28/02/13,706,G06N,simon,michael,rowe,1,,GB
13780443,28/02/13,706,H04N,simon,michael,rowe,1,,GB
13783349,03/03/13,706,G06N,thomas,,minka,2,,GB
13783349,03/03/13,706,G06N,john,michael,winn,1,,GB
13795087,12/03/13,706,G06N,benjamin,james,hooper,8,,GB
13795087,12/03/13,706,G06N,david,john,butt,4,,GB
13795087,12/03/13,706,G06N,nicholas,mark,gyles,10,,GB
13795087,12/03/13,706,G06N,edward,charles,southey,1,,GB
13795087,12/03/13,706,G06N,timothy,john,forsyth,2,,GB
13795087,12/03/13,706,G06N,mark,,piper,3,,GB
13795087,12/03/13,706,G06N,jeremy,j,mckinley,7,,GB
13795087,12/03/13,706,G06N,daniel,james,griffin,6,,GB
13795087,12/03/13,706,G06N,paul,martin,wallingford,5,,GB
13795087,12/03/13,706,G06N,timothy,t,joyce,11,,GB
13818677,24/02/13,706,G06N,maher,,rahmouni,1,,GB
13818677,24/02/13,706,G06N,andrew,,byde,4,,GB
13818677,24/02/13,706,G06N,marianne,,hickey,2,,GB
13841786,15/03/13,706,G06N,maria,louise,watson,6,,GB
13841786,15/03/13,706,G06N,mark,thomas,harrington,1,,GB
13850725,26/03/13,706,G06N,stephen,,dodson,1,,GB
13866612,19/04/13,706,G06N,stephen,,shaw,1,,GB
13866612,19/04/13,706,G06F,stephen,,shaw,1,,GB
13872811,29/04/13,706,G06N,christopher,,palow,3,,GB
13876959,15/05/13,706,G06N,gavin,,powell,1,,GB
13887115,03/05/13,706,G06Q,andrew,peter nelson,jerram,1,,GB
13887115,03/05/13,706,G06N,frederick,francis,mcmahon,2,,GB
13887115,03/05/13,706,G06Q,frederick,francis,mcmahon,2,,GB
13887115,03/05/13,706,G06N,andrew,peter nelson,jerram,1,,GB
13894511,15/05/13,706,G06N,daniel,j,mcginnes,4,,GB
13894511,15/05/13,706,G06N,david,,granshaw,3,,GB
13894511,15/05/13,706,G06N,jonathan,p,bond,2,,GB
13894511,15/05/13,706,G06N,william,,bittles,1,,GB
13894850,15/05/13,706,G06N,thomas,alan,donaldson,2,,GB
13895714,16/05/13,706,G06N,ronald,,fellows,3,,GB
13896078,16/05/13,706,G06F,william,,tunstall-pedoe,1,,GB
13896611,17/05/13,706,G06F,william,,tunstall-pedoe,1,,GB
13896878,17/05/13,706,G06F,william,,tunstall-pedoe,1,,GB
13903906,28/05/13,706,G06N,andrew,robert,lehane,1,,GB
13915707,12/06/13,706,G06F,phil,r,lee,3,,GB
13915707,12/06/13,706,G06N,jim,a,harrison,1,,GB
13915707,12/06/13,706,G06F,rob,c,jones,2,,GB
13915707,12/06/13,706,G06N,rob,c,jones,2,,GB
13915707,12/06/13,706,G06F,andy,,wright,4,,GB
13915707,12/06/13,706,G06N,andy,,wright,4,,GB
13915707,12/06/13,706,G06F,jim,a,harrison,1,,GB
13915707,12/06/13,706,G06N,phil,r,lee,3,,GB
13919088,17/06/13,706,G06N,david,,stern,3,,GB
13919088,17/06/13,706,G06N,ralf,,herbrich,4,,GB
13919088,17/06/13,706,G06N,jurgen anne,francois marie,van gael,2,,GB
13925637,24/06/13,706,G06N,daniel,pieter,wierstra,3,,GB
13925637,24/06/13,706,G06N,julien,robert michel,cornebise,1,,GB
13925637,24/06/13,706,G06N,danilo,jimenez,rezende,2,,GB
13941041,12/07/13,706,G06N,simon,,smith,2,,GB
13941041,12/07/13,706,G06N,dick,,whittington,1,,GB
13954792,30/07/13,706,G06N,david,,prendergast,1,,GB
13988090,17/05/13,706,G06N,julio,,guijarro,3,,GB
13999071,10/01/14,706,G06N,matthew,d,segall,1,,GB
13999071,10/01/14,706,G06N,iskander,,yusof,2,,GB
14018033,04/09/13,706,G06Q,craig,,gooding,2,,GB
14018033,04/09/13,706,G06Q,toby,,doig,1,,GB
14027775,16/09/13,706,G06F,william,anthony,bradshaw,4,,GB
14027775,16/09/13,706,G06F,robert,,dale,1,,GB
14027775,16/09/13,706,G06F,mario,,feegrade,2,,GB
14027775,16/09/13,706,G06F,neil,,burnett,3,,GB
14035946,24/09/13,706,G06Q,kirill,,makharinsky,3,,GB
14049881,09/10/13,706,G06N,simon,,gould,3,,GB
14049881,09/10/13,706,G06N,patrick,geoff,williams,4,,GB
14049881,09/10/13,706,G06N,kevin,,jones,2,,GB
14049881,09/10/13,706,G06N,mark,,hall,1,,GB
14079394,13/11/13,706,G06N,jamie,daniel joseph,shotton,1,,GB
14079394,13/11/13,706,G06N,toby,,sharp,2,,GB
14079394,13/11/13,706,G06N,reinhard,sebastian bernhard,nowozin,4,,GB
14079394,13/11/13,706,G06N,john,michael,winn,5,,GB
14079394,13/11/13,706,G06N,antonio,,criminisi,6,,GB
14079394,13/11/13,706,G06N,pushmeet,,kohli,3,,GB
14084554,19/11/13,706,G06N,john,,winn,2,,GB
14084554,19/11/13,706,G06N,john,,guiver,1,,GB
14097862,05/12/13,706,G06N,koray,,kavukcuoglu,2,,GB
14097862,05/12/13,706,G06N,volodymyr,,mnih,1,,GB
14118219,14/01/14,706,G06N,jose,manuel,sanchez loureda,1,,GB
14122060,30/01/14,706,G06N,samuel,yung,hugueny,2,,GB
14122060,30/01/14,706,G06N,david,andrew,clifton,1,,GB
14122060,30/01/14,706,G06N,lionel,,tarassenko,3,,GB
14122965,27/11/13,706,G06N,stephan,john,roberts,4,,GB
14122965,27/11/13,706,G06N,steven,,reece,3,,GB
14122965,27/11/13,706,G06N,christopher,mark,lloyd,2,,GB
14122965,27/11/13,706,G06N,david,,nicholson,1,,GB
14123468,02/12/13,706,G06N,stephen,john,roberts,4,,GB
14123468,02/12/13,706,G06N,david,,nicholson,1,,GB
14123468,02/12/13,706,G06N,christopher,mark,lloyd,2,,GB
14123468,02/12/13,706,G06N,steven,,reece,3,,GB
14124177,05/12/13,706,G06N,steven,,reece,3,,GB
14124177,05/12/13,706,G06N,christopher,mark,lloyd,2,,GB
14124177,05/12/13,706,G06N,stephen,john,roberts,4,,GB
14124177,05/12/13,706,G06N,david,,nicholson,1,,GB
14143885,30/12/13,706,G06N,jason,derek,mcfall,2,,GB
14143885,30/12/13,706,G06N,leonard,michael,newnham,1,,GB
14151699,09/01/14,706,H04L,gavin,j,stark,1,,GB
14151699,09/01/14,706,G06N,gavin,j,stark,1,,GB
14162962,24/01/14,706,G06N,gabriella,,kazai,3,,GB
14162962,24/01/14,706,G06N,pushmeet,,kohli,4,,GB
14162962,24/01/14,706,G06N,matteo,,venanzi,1,,GB
14162962,24/01/14,706,G06N,milad,,shokouhi,5,,GB
14162962,24/01/14,706,G06N,john,philip,guiver,2,,GB
14172771,04/02/14,706,G06N,philipp,,hennig,1,,GB
14172771,04/02/14,706,G06N,david,,stern,2,,GB
14172771,04/02/14,706,G06N,thore,,graepel,3,,GB
14172771,04/02/14,706,G06N,ralf,,herbrich,4,,GB
14199752,06/03/14,706,G06N,adriana,,dumitras,5,,GB
14200651,07/03/14,706,G06N,sebastian,johannes,blohm,1,,GB
14242868,02/04/14,706,H04L,gareth,,walters,1,,GB
14254276,16/04/14,706,G10L,patrick,levy,rosenthal,1,,GB
14254276,16/04/14,706,G06N,patrick,levy,rosenthal,1,,GB
14259117,22/04/14,706,G06N,mohammad,,norouzi,1,,GB
14259117,22/04/14,706,G06N,pushmeet,,kohli,2,,GB
14262870,28/04/14,706,G06F,robert,duncan,harper,2,,GB
14267199,01/05/14,706,G06F,boumediene,mourad,khelifa,3,,GB
14267199,01/05/14,706,G06F,paul,,meier,1,,GB
14267199,01/05/14,706,G06F,karl,,capp,2,,GB
14289538,28/05/14,706,G06N,frederick,francis,mcmahon,2,,GB
14289538,28/05/14,706,G10L,frederick,francis,mcmahon,2,,GB
14289538,28/05/14,706,G10L,andrew,peter nelson,jerram,1,,GB
14289538,28/05/14,706,G06N,andrew,peter nelson,jerram,1,,GB
14319161,30/06/14,706,G06N,duncan,,robertson,1,,GB
14319161,30/06/14,706,G06N,meline,,von brentano,4,,GB
14319161,30/06/14,706,G06N,mike,,lewin,3,,GB
14319161,30/06/14,706,G06N,alexander,,sparrow,2,,GB
14330439,14/07/14,706,G06N,ian,,klein,2,,GB
14353056,07/06/14,706,G06N,stuart,,watson,3,,GB
14378958,14/08/14,706,G06N,simon,john,driscoll,1,,GB
14379385,18/08/14,706,G06N,ian,christopher,kegel,1,,GB
14379385,18/08/14,706,G06N,tamas,,jambor,2,,GB
14379385,18/08/14,706,G06N,jun,,wang,3,,GB
14403486,24/11/14,706,G06N,alain,,nogaret,1,,GB
14425521,03/03/15,706,G06N,david,andrew,clifton,1,,GB
14425521,03/03/15,706,G06N,samuel,,hugueny,3,,GB
14425521,03/03/15,706,G06N,lionel,,tarassenko,2,,GB
14451768,05/08/14,706,G06N,michael,,fairbank,2,,GB
14451768,05/08/14,706,G05B,eduardo,,alonso,5,,GB
14451768,05/08/14,706,G05B,michael,,fairbank,2,,GB
14451768,05/08/14,706,G06N,eduardo,,alonso,5,,GB
14458556,13/08/14,706,G06N,ranniery,da silva,maia,7,,GB
14458556,13/08/14,706,G06F,langzhou,,chen,6,,GB
14458556,13/08/14,706,G06N,vincent,ping leung,wan,2,,GB
14458556,13/08/14,706,G06N,norbert,,braunschweiler,9,,GB
14458556,13/08/14,706,G06F,balakrishna,venkata jagannadha,kolluru,1,,GB
14458556,13/08/14,706,G06N,ioannis,,stylianou,10,,GB
14458556,13/08/14,706,G06F,javier,,latorre-martinez,5,,GB
14458556,13/08/14,706,G06F,ioannis,,stylianou,10,,GB
14458556,13/08/14,706,G06N,balakrishna,venkata jagannadha,kolluru,1,,GB
14458556,13/08/14,706,G06N,roberto,,cipolla,4,,GB
14458556,13/08/14,706,G06F,roberto,,cipolla,4,,GB
14458556,13/08/14,706,G06F,robert,arthur,blokland,11,,GB
14458556,13/08/14,706,G06N,bjorn,dietmar rafael,stenger,3,,GB
14458556,13/08/14,706,G06F,ranniery,da silva,maia,7,,GB
14458556,13/08/14,706,G06F,bjorn,dietmar rafael,stenger,3,,GB
14458556,13/08/14,706,G06N,javier,,latorre-martinez,5,,GB
14458556,13/08/14,706,G06F,kayoko,,yanagisawa,8,,GB
14458556,13/08/14,706,G06F,norbert,,braunschweiler,9,,GB
14458556,13/08/14,706,G06N,robert,arthur,blokland,11,,GB
14458556,13/08/14,706,G06N,langzhou,,chen,6,,GB
14458556,13/08/14,706,G06F,vincent,ping leung,wan,2,,GB
14458556,13/08/14,706,G06N,kayoko,,yanagisawa,8,,GB
14459224,13/08/14,706,G06N,john,,winn,1,,GB
14514180,14/10/14,706,G06N,hemantha,,coomasaru,2,,GB
14533837,05/11/14,706,G10L,christopher,james,mitchell,1,,GB
14564006,08/12/14,706,G06F,stephen,anthony,moyle,1,,GB
14564006,08/12/14,706,G06F,graham,kenneth,thwaites,2,,GB
14571403,16/12/14,706,G06N,leonard,michael,newnham,1,,GB
14571403,16/12/14,706,G06N,david,j,barker,3,,GB
14571403,16/12/14,706,G06N,david,,silver,4,,GB
14571403,16/12/14,706,G06N,jason,derek,mcfall,2,,GB
14599995,19/01/15,706,G06N,david,,stern,3,,GB
14599995,19/01/15,706,G06N,ralf,,herbrich,4,,GB
14599995,19/01/15,706,G06N,jurgen anne,francois marie,van gael,2,,GB
14605872,26/01/15,706,G06F,robert,duncan,harper,2,,GB
14619217,11/02/15,706,G06N,steve,,elliott,2,,GB
14631666,25/02/15,706,G06N,craig,,miller,1,,GB
14644514,11/03/15,706,G06N,joachim,,wabnig,2,,GB
14644514,11/03/15,706,G06N,antti,,niskanen,1,,GB
14664350,20/03/15,706,G06N,james,,brown,1,,GB
14677269,02/04/15,706,G06N,denis,georgiev,kolev,2,,GB
14677269,02/04/15,706,G06N,garegin,,markarian,3,,GB
14677269,02/04/15,706,G06N,plamen,,angelov,1,,GB
14689052,17/04/15,706,G06N,tom,,schaul,2,,GB
14703236,04/05/15,706,G06N,roger,,menday,2,,GB
14703236,04/05/15,706,G06N,bo,,hu,1,,GB
14758221,26/06/15,706,G06N,benjamin,,medlock,1,,GB
14758221,26/06/15,706,G06N,david,paul,williams,2,,GB
14758221,26/06/15,706,G06N,james,,aley,3,,GB
14758659,30/06/15,706,G06F,anatoly,,roytman,1,,GB
14786191,22/10/15,706,G06N,dimitris,,tsomokos,1,,GB
14802353,17/07/15,706,G06N,balakrishnan,,bhaskaran,1,,GB
14828176,17/08/15,706,G06N,simon,,overell,1,,GB
14828176,17/08/15,706,G06N,william,,tunstall-pedoe,2,,GB
14843734,02/09/15,706,G06N,mike,,lewin,3,,GB
14843734,02/09/15,706,G06N,alexander,,sparrow,2,,GB
14843734,02/09/15,706,G06N,duncan,,robertson,1,,GB
14843734,02/09/15,706,G06N,meline,,von brentano,4,,GB
14895103,01/12/15,706,G06N,kieran,george,mccorry,2,,GB
13653086,16/10/12,706,G06F,stephan,,brand,6,,GH
14303435,12/06/14,706,G06N,stephan,,brand,6,,GH
13653086,16/10/12,706,G06F,nico,,licht,7,,GL
14303435,12/06/14,706,G06N,nico,,licht,7,,GL
11919563,30/10/07,706,G06F,georgios,,paliouras,2,,GR
11919563,30/10/07,706,G06F,evangelos,,karkaletsis,4,,GR
11919563,30/10/07,706,G06F,konstantinos,,spyropoulos,1,,GR
11919563,30/10/07,706,G06F,ioannis,,androutsopoulos,5,,GR
11919563,30/10/07,706,G06F,konstantinos,,chandrinos,3,,GR
12019532,24/01/08,706,G06F,trifon,,triantafillidis,1,,GR
12098526,07/04/08,706,G06N,vassilis,,gaganis,6,,GR
12098526,07/04/08,706,G06N,nikos,,varotsis,5,,GR
12135534,09/06/08,706,G06Q,konstantinos,,magoutis,4,,GR
12334264,12/12/08,706,G06N,minos,,garofalakis,2,,GR
13189210,22/07/11,706,G06F,trifon,,triantafillidis,1,,GR
13661349,26/10/12,706,G06N,ioannis,,papapanagiotou,2,NC,GR
13661349,26/10/12,706,H04L,ioannis,,papapanagiotou,2,NC,GR
13661349,26/10/12,706,G06N,vasileios,,pappas,3,NY,GR
13661349,26/10/12,706,H04L,vasileios,,pappas,3,NY,GR
13776136,25/02/13,706,G06N,minos,,garofalakis,2,,GR
13828977,14/03/13,706,G06N,nikolaos,,anastasopoulos,1,,GR
11693313,29/03/07,706,G06F,raymond,,lee shu tak,1,,HK
11899715,07/09/07,706,G06N,luke,,hu,1,,HK
12023920,31/01/08,706,G06K,wai,yip,to,1,,HK
12953404,23/11/10,706,G06Q,leo chi-lok,,yu,1,,HK
13110069,18/05/11,706,H04L,cheuk,ting,ling,1,,HK
13209018,12/08/11,706,G06K,wai yip,,to,1,,HK
13339867,29/12/11,706,H04N,adrian,,ng,5,,HK
13339867,29/12/11,706,H04N,rio,,kwok,4,,HK
13339867,29/12/11,706,H04N,will,,liu,2,,HK
13339867,29/12/11,706,H04N,jianan,,zheng,3,,HK
13339867,29/12/11,706,H04N,ka chun,,wong,1,,HK
13836588,15/03/13,706,G06F,pui tong,paul,lee,2,,HK
13836588,15/03/13,706,G06F,ka kui,,cheng,1,,HK
13836588,15/03/13,706,G06N,pui tong,paul,lee,2,,HK
13836588,15/03/13,706,G06N,ka kui,,cheng,1,,HK
13934109,02/07/13,706,G06Q,rolland,,yip,4,,HK
14054615,15/10/13,706,G05B,cheuk,ting,ling,1,,HK
14134910,19/12/13,706,G06N,yeung wai,,kit,2,,HK
14134910,19/12/13,706,G06N,kuan kam,,sing,4,,HK
14134910,19/12/13,706,G06F,yeung wai,,kit,2,,HK
14134910,19/12/13,706,G06N,feng yue,,qin,3,,HK
14134910,19/12/13,706,G06F,feng yue,,qin,3,,HK
14134910,19/12/13,706,G06F,kuan kam,,sing,4,,HK
14134910,19/12/13,706,G06N,lee ho,,wang,5,,HK
14134910,19/12/13,706,G06F,liu ka,,chun,1,,HK
14134910,19/12/13,706,G06N,liu ka,,chun,1,,HK
14134910,19/12/13,706,G06F,lee ho,,wang,5,,HK
14442362,12/05/15,706,G06N,tony,,chan,2,,HK
11847537,30/08/07,706,G06N,eors,,szathmary,1,,HU
