application_number,filing_date,uspc_class,cpc4,inventor_name_first,inventor_name_middle,inventor_name_last,inventor_rank,inventor_region_code,inventor_country_code
10926154,2004-08-25,706,G06N,yael,,ravin,1,NY,US
10926154,2004-08-25,706,G06N,edith,h,stern,3,NY,US
10928709,2004-08-27,706,G06N,john,b,hampshire,2,NY,US
10942803,2004-09-17,706,G06K,aleksandra,,mojsilovic,1,NY,US
10943329,2004-09-17,706,G06N,charu,c,aggarwal,1,NY,US
10955141,2004-09-30,706,G06N,ravishankar,,rao,4,NY,US
10955141,2004-09-30,706,G06N,guillermo,alberto,cecchi,1,NY,US
10991240,2004-11-17,706,G06F,david,a,verbel,2,NY,US
10994248,2004-11-23,706,G06F,jim,alain,laredo,3,NY,US
10994248,2004-11-23,706,G06F,hung-yang,(henry),chang,1,NY,US
10994248,2004-11-23,706,G06F,ray,ming,yeh,5,NY,US
10994248,2004-11-23,706,G06F,ying,,huang,2,NY,US
11009743,2004-12-10,706,G06F,laxmi,p,parida,1,NY,US
11014285,2004-12-16,706,G06N,matthew,j,bangel,1,NY,US
11014285,2004-12-16,706,G06N,james,a,martin,3,NY,US
11080360,2005-03-14,706,G06F,david,a,verbel,2,NY,US
11080360,2005-03-14,706,G06F,mikhail,,teverovskiy,3,NY,US
11093312,2005-03-29,706,G06N,kareem,sherif,aggour,1,NY,US
11127679,2005-05-12,706,G06F,john,c,handley,1,NY,US
11147995,2005-06-08,706,G06Q,zaruhi,roberti,mnatsakanyan,1,NY,US
11172463,2005-06-30,706,G06F,christian,eric,schrock,3,NY,US
11200520,2005-08-08,706,G06Q,john,,steinhoff,4,NY,US
11200520,2005-08-08,706,G06Q,james,b,nevin,1,NY,US
11200520,2005-08-08,706,G06Q,abraham,,zelkin,2,NY,US
11229156,2005-09-16,706,H04L,balachander,,krishnamurthy,2,NY,US
11273824,2005-11-15,706,G06K,john,k,schneider,1,NY,US
11273824,2005-11-15,706,G06K,fred,w,kiefer,2,NY,US
11349711,2006-02-08,706,G06Q,roger,n,anderson,1,NY,US
11349711,2006-02-08,706,G06Q,albert,,boulanger,2,NY,US
11358367,2006-02-21,706,G06N,aaron,,kershenbaum,2,NY,US
11358367,2006-02-21,706,G06N,achille,,fokoue-nkoutche,1,NY,US
11358367,2006-02-21,706,G06N,kavitha,,srinivas,3,NY,US
11361293,2006-02-23,706,G06N,kavitha,,srinivas,7,NY,US
11361293,2006-02-23,706,G06N,aaron,,kershenbaum,4,NY,US
11361293,2006-02-23,706,G06N,larisa,,shwartz,6,NY,US
11361293,2006-02-23,706,G06N,achille,,fokoue-nkoutche,1,NY,US
11361293,2006-02-23,706,G06N,edith,,schonberg,5,NY,US
11361293,2006-02-23,706,G06N,nagui,,halim,3,NY,US
11361293,2006-02-23,706,G06N,genady,,grabarnik,2,NY,US
11379692,2006-04-21,706,G06N,haixun,,wang,2,NY,US
11379692,2006-04-21,706,G06N,chang-shing,,perng,1,NY,US
11394522,2006-03-31,706,G06F,satish,,chandra,1,NY,US
11419199,2006-05-18,706,G06N,gary,,kuvich,1,NY,US
11426439,2006-06-26,706,G08B,vincent,m,oneil,6,NY,US
11426449,2006-06-26,706,G08B,vincent,m,oneil,6,NY,US
11438789,2006-05-22,706,G06N,faisal,m,khan,2,NY,US
11451972,2006-06-13,706,G06F,ching-yung,,lin,2,NY,US
11451972,2006-06-13,706,G06F,chung-sheng,,li,1,NY,US
11451972,2006-06-13,706,G06F,john,r,smith,4,NY,US
11451972,2006-06-13,706,G06F,milind,r,naphade,3,NY,US
11462068,2006-08-03,706,G06F,amanda,joy,stent,5,NY,US
11467888,2006-08-28,706,G06F,seth,,elliott,2,NY,US
11467888,2006-08-28,706,G06F,andrew,,stevens,3,NY,US
11467921,2006-08-29,706,G05B,steven,mark,hoffberg,2,NY,US
11467926,2006-08-29,706,G11B,steven,m,hoffberg,1,NY,US
11476552,2006-06-29,706,G06Q,john,,hershey,2,NY,US
11476552,2006-06-29,706,G06Q,david,,davenport,6,NY,US
11479645,2006-06-30,706,G06F,hong,,yu,1,NY,US
11485101,2006-07-12,706,G06N,stefano,romoli,bonissone,2,NY,US
11485101,2006-07-12,706,G06N,rajesh,venkat,subbu,1,NY,US
11499816,2006-08-07,706,G06Q,shriram,v,revankar,3,NY,US
11499816,2006-08-07,706,G06Q,john,o,walker,2,NY,US
11499816,2006-08-07,706,G06Q,tong,,sun,1,NY,US
11505687,2006-08-16,706,G10H,daniel,pw,ellis,3,NY,US
11506226,2006-08-18,706,G06N,haixun,,wang,1,NY,US
11506226,2006-08-18,706,G06N,jian,,yin,2,NY,US
11506226,2006-08-18,706,G06N,philip,shi-lung,yu,3,NY,US
11511772,2006-08-29,706,G06Q,ying,,huang,1,NY,US
11513924,2006-08-31,706,G06N,anton,viktorovich,riabov,5,NY,US
11513924,2006-08-31,706,G06N,zhen,,liu,4,NY,US
11513924,2006-08-31,706,G06N,genady,ya,grabarnik,2,NY,US
11513924,2006-08-31,706,G06N,nagui,,halim,3,NY,US
11516954,2006-09-07,706,G06Q,anwer,mujahid,khan,3,NY,US
11520395,2006-09-13,706,G06Q,t,j,mountziaris,5,NY,US
11521125,2006-09-14,706,G11B,jennifer,,kelliher,2,NY,US
11521125,2006-09-14,706,G11B,aaron,,knoll,1,NY,US
11530938,2006-09-12,706,G06K,charu,c,aggarwal,1,NY,US
11530938,2006-09-12,706,G06K,philip,shi-lung,yu,2,NY,US
11531250,2006-09-12,706,H04L,darren,c,justus,6,NY,US
11531901,2006-09-14,706,G06F,genady,,grabarnik,1,NY,US
11531901,2006-09-14,706,G06F,chang-shing,,perng,2,NY,US
11535843,2006-09-27,706,G06F,david,j,vespe,1,NY,US
11535843,2006-09-27,706,G06F,jeffrey,c,reynar,5,NY,US
11535843,2006-09-27,706,G06F,michael,,gordon,4,NY,US
11535843,2006-09-27,706,G06F,alexander,,kehlenbeck,3,NY,US
11550192,2006-10-17,706,G06K,gerald,j,tesauro,1,NY,US
11550750,2006-10-18,706,G06F,hyun,sung,chu,2,NY,US
11550750,2006-10-18,706,G06F,walter,charles,dietrich,1,NY,US
11550750,2006-10-18,706,G06F,murali,dharan,vridhachalam,4,NY,US
11553526,2006-10-27,706,G06Q,anwer,mujahid,khan,3,NY,US
11556073,2006-11-02,706,G06F,yehoshua,,perl,1,NY,US
11559219,2006-11-13,706,G06K,steven,m,hoffberg,1,NY,US
11564885,2006-11-30,706,G06N,charu,c,aggarwal,1,NY,US
11564885,2006-11-30,706,G06N,haixun,,wang,2,NY,US
11567526,2006-12-06,706,G09B,david,,geoghegan,1,NY,US
11572605,2007-01-24,706,G06N,james,d,schaffer,2,NY,US
11572605,2007-01-24,706,G06N,luyin,,zhao,1,NY,US
11581052,2006-10-13,706,G06F,mikhail,,teverovskiy,1,NY,US
11581052,2006-10-13,706,G06F,david,a,verbel,2,NY,US
11590319,2006-10-30,706,G06Q,tomas,,sander,2,NY,US
11616106,2006-12-26,706,H04L,anthony,f,pioli,3,NY,US
11616106,2006-12-26,706,H04L,giampaolo,,lauria,2,NY,US
11616106,2006-12-26,706,H04L,thanh,v,lam,1,NY,US
11619462,2007-01-03,706,G06F,john,,reumann,1,NY,US
11619462,2007-01-03,706,G06F,debanjan,,saha,2,NY,US
11619669,2007-01-04,706,H01L,barry,j,rubin,1,NY,US
11620143,2007-01-05,706,G06F,dana,,glasner,2,NY,US
11620143,2007-01-05,706,G06F,vugranam,c,sreedhar,1,NY,US
11625392,2007-01-22,706,G05B,ruhi,,sarikaya,2,NY,US
11625392,2007-01-22,706,G05B,alper,,buyuktosunoglu,1,NY,US
11625596,2007-01-22,706,G06Q,parviz,,kermani,3,NY,US
11625596,2007-01-22,706,G06Q,raymond,b,jennings,2,NY,US
11625596,2007-01-22,706,G06Q,debanjan,,saha,4,NY,US
11625596,2007-01-22,706,G06Q,hani,t,jamjoom,1,NY,US
11626835,2007-01-24,706,G06F,zhongfei,,zhang,2,NY,US
11641606,2006-12-19,706,G06N,william,e,datig,1,NY,US
11669781,2007-01-31,706,G06F,naga,a,ayachitula,4,NY,US
11669781,2007-01-31,706,G06F,larisa,,shwartz,1,NY,US
11669781,2007-01-31,706,G06F,maheswaran,,surendra,3,NY,US
11669781,2007-01-31,706,G06F,genady,,grabarnik,2,NY,US
11678786,2007-02-26,706,H04L,yuan-chi,,chang,1,NY,US
11678786,2007-02-26,706,H04L,spyridon,,papadimitriou,3,NY,US
11678786,2007-02-26,706,H04L,george,a,mihaila,4,NY,US
11678786,2007-02-26,706,H04L,philip,s,yu,7,NY,US
11678808,2007-02-26,706,G06F,yuan-chi,,chang,1,NY,US
11678808,2007-02-26,706,G06F,spyridon,,papadimitriou,3,NY,US
11678808,2007-02-26,706,G06F,george,a,mihaila,4,NY,US
11678808,2007-02-26,706,G06F,philip,s,yu,7,NY,US
11679430,2007-02-27,706,G06Q,saharon,,rosset,3,NY,US
11679430,2007-02-27,706,G06Q,claudia,,perlich,2,NY,US
11688928,2007-03-21,706,G06K,jason,,weston,2,NY,US
11691251,2007-03-26,706,G06N,gerald,james,tesauro,2,NY,US
11691251,2007-03-26,706,G06N,irina,,rish,1,NY,US
11694668,2007-03-30,706,G06N,shashank,,senapaty,4,NY,US
11697132,2007-04-05,706,G06F,genady,,grabarnik,1,NY,US
11697132,2007-04-05,706,G06F,sidney,l,hantler,2,NY,US
11697132,2007-04-05,706,G06F,dimitri,,kanevsky,3,NY,US
11702753,2007-02-06,706,G06N,maryam,,khanbaghi,1,NY,US
11708949,2007-02-21,706,G06N,julian,timothy,dolby,1,NY,US
11708949,2007-02-21,706,G06N,kavitha,,srinivas,7,NY,US
11708949,2007-02-21,706,G06N,achille,belly,fokoue-nkoutche,4,NY,US
11708949,2007-02-21,706,G06N,edith,gail,schonberg,6,NY,US
11708949,2007-02-21,706,G06N,aaron,stephen,jay kershenbaum,3,NY,US
11726808,2007-03-23,706,G06Q,jay,bradley,straus,1,NY,US
11749866,2007-05-17,706,G06Q,ioana,,boier-martin,2,NY,US
11749866,2007-05-17,706,G06Q,vijay,sourirajan,iyengar,1,NY,US
11755893,2007-05-31,706,G05B,piero,patrone,bonissone,4,NY,US
11755893,2007-05-31,706,G05B,weizhong,,yan,2,NY,US
11755893,2007-05-31,706,G05B,yarma,,anil,3,NY,US
11755893,2007-05-31,706,G05B,neil,holger,eklund,1,NY,US
11755898,2007-05-31,706,G06F,piero,patrone,bonissone,3,NY,US
11755898,2007-05-31,706,G06F,weizhong,,yan,1,NY,US
11755898,2007-05-31,706,G06F,anil,,varma,2,NY,US
11755924,2007-05-31,706,G05B,piero,patrone,bonissone,1,NY,US
11755924,2007-05-31,706,G05B,weizhong,,yan,2,NY,US
11755924,2007-05-31,706,G05B,naresh,sundaram,iyer,3,NY,US
11755924,2007-05-31,706,G05B,anil,,varma,5,NY,US
11759639,2007-06-07,706,H04L,chitra,,dorai,1,NY,US
11762134,2007-06-13,706,G06Q,rakesh,,mohan,3,NY,US
11762134,2007-06-13,706,G06Q,vikas,j,shivpuriya,5,NY,US
11762134,2007-06-13,706,G06Q,juhnyoung,,lee,2,NY,US
11762229,2007-06-13,706,G06F,shu,,tao,4,NY,US
11762229,2007-06-13,706,G06F,nikolaos,,anerousis,1,NY,US
11762229,2007-06-13,706,G06F,hani,t,jamjoom,2,NY,US
11764575,2007-06-18,706,G06F,ajay,k,royyuru,3,NY,US
11789571,2007-04-25,706,G06K,y,lawrence,yao,3,NY,US
11789571,2007-04-25,706,G06K,w,louis,cleveland,2,NY,US
11803601,2007-05-15,706,G06N,thomas,j,colson,1,NY,US
11824073,2007-06-28,706,H04L,howard,,karloff,4,NY,US
11833105,2007-08-02,706,G06N,peter,,holmes,1,NY,US
11837476,2007-08-10,706,G06F,ilia,,reznik,1,NY,US
11837476,2007-08-10,706,G06F,roger,n,simonson,2,NY,US
11837482,2007-08-10,706,G06F,roger,n,simonson,2,NY,US
11837482,2007-08-10,706,G06F,ilia,,reznik,1,NY,US
11841221,2007-08-20,706,G06K,charu,c,aggarwal,1,NY,US
11841221,2007-08-20,706,G06K,philip,shi-lung,yu,2,NY,US
11842934,2007-08-21,706,G06K,jason,,weston,3,NY,US
11846004,2007-08-28,706,G06K,charu,,aggarwal,1,NY,US
11846004,2007-08-28,706,G06K,philip,s,yu,2,NY,US
11847203,2007-08-29,706,G06N,guido,,burkard,1,NY,US
11847203,2007-08-29,706,G06N,james,r,rozen,5,NY,US
11847203,2007-08-29,706,G06N,george,a,keefe,3,NY,US
11847203,2007-08-29,706,G06N,roger,h,koch,4,NY,US
11847203,2007-08-29,706,G06N,david,p,divincenzo,2,NY,US
11848258,2007-08-31,706,G06N,anca,,sailer,2,NY,US
11848258,2007-08-31,706,G06N,kirk,a,beaty,1,NY,US
11848688,2007-08-31,706,G06N,charles,brian,okelley,2,NY,US
11848688,2007-08-31,706,G06N,michiel,,nolet,1,NY,US
11853986,2007-09-12,706,G06F,alina,,beygelzimer,1,NY,US
11853986,2007-09-12,706,G06F,irina,,rish,3,NY,US
11854468,2007-09-12,706,G06N,bhubaneswar,,mishra,2,NY,US
11856781,2007-09-18,706,G06F,frances,fang,wand,3,NY,US
11866613,2007-10-03,706,G06N,frank,c,hoppensteadt,1,NY,US
11867328,2007-10-04,706,G09B,kenneth,b,donovan,2,NY,US
11868852,2007-10-08,706,G06K,manuela,o,vasilescu,1,NY,US
11870661,2007-10-11,706,G05B,gerald,j,tesauro,1,NY,US
11870698,2007-10-11,706,G09B,gerald,j,tesauro,2,NY,US
11870698,2007-10-11,706,G09B,rajarshi,,das,1,NY,US
11872366,2007-10-15,706,G05B,hunt,a,sutherland,3,NY,US
11872366,2007-10-15,706,G05B,gary,j,chmiel,2,NY,US
11874639,2007-10-18,706,G06N,ravishankar,,rao,4,NY,US
11874639,2007-10-18,706,G06N,guillermo,alberto,cecchi,1,NY,US
11874882,2007-10-18,706,G06F,nova,,spivack,1,NY,US
11876521,2007-10-22,706,G06N,fred,w,kiefer,1,NY,US
11895979,2007-08-28,706,G05B,dan,,gerrity,1,NY,US
11901895,2007-09-19,706,G06Q,kirk,j,ocke,1,NY,US
11901895,2007-09-19,706,G06Q,dale,ellen,gaucas,3,NY,US
11901895,2007-09-19,706,G06Q,michael,david,shepherd,2,NY,US
11910056,2007-09-28,706,G06F,yasser,h,alsafadi,1,NY,US
11910056,2007-09-28,706,G06F,james,david,schaffer,2,NY,US
11914991,2007-11-20,706,G01J,larry,,eshelman,1,NY,US
11923684,2007-10-25,706,G06F,atri,,rudra,4,NY,US
11926129,2007-10-29,706,G06K,jason,,weston,3,NY,US
11928606,2007-10-30,706,G06F,jason,aaron edward,weston,4,NY,US
11928641,2007-10-30,706,G06F,jason,aaron edward,weston,4,NY,US
11928784,2007-10-30,706,C12Q,jason,,weston,1,NY,US
11929169,2007-10-30,706,G06K,jason,aaron edward,weston,4,NY,US
11929213,2007-10-30,706,G06K,jason,aaron edward,weston,1,NY,US
11931601,2007-10-31,706,G06N,kavitha,,srinivas,7,NY,US
11931601,2007-10-31,706,G06N,genady,,grabarnik,2,NY,US
11931601,2007-10-31,706,G06N,nagui,,halim,3,NY,US
11931601,2007-10-31,706,G06N,aaron,,kershenbaum,4,NY,US
11931601,2007-10-31,706,G06N,achille,,fokoue-nkoutche,1,NY,US
11931601,2007-10-31,706,G06N,larisa,,shwartz,6,NY,US
11931601,2007-10-31,706,G06N,edith,,schonberg,5,NY,US
11934226,2007-11-02,706,G06Q,manjunath,,srinivasaiah,1,NY,US
11935079,2007-11-05,706,G06N,philip,s,yu,10,NY,US
11935079,2007-11-05,706,G06N,deepak,,rajan,6,NY,US
11935079,2007-11-05,706,G06N,james,r,giles,4,NY,US
11935079,2007-11-05,706,G06N,joel,l,wolf,9,NY,US
11935079,2007-11-05,706,G06N,rohit,,wagle,8,NY,US
11935079,2007-11-05,706,G06N,deepak,s,turaga,7,NY,US
11935079,2007-11-05,706,G06N,wei,,fan,3,NY,US
11935079,2007-11-05,706,G06N,henrique,,andrade,2,NY,US
11935079,2007-11-05,706,G06N,lisa,,amini,1,NY,US
11935079,2007-11-05,706,G06N,kirsten,w,hildrum,5,NY,US
11935694,2007-11-06,706,G06N,christoph,,lingenfelder,1,NY,US
11937629,2007-11-09,706,G06N,bianca,,zadrozny,2,NY,US
11937629,2007-11-09,706,G06N,naoki,,abe,1,NY,US
11939849,2007-11-14,706,G06N,deepak,s,turaga,3,NY,US
11939849,2007-11-14,706,G06N,olivier,,verscheure,4,NY,US
11939849,2007-11-14,706,G06N,lisa,,amini,1,NY,US
11940790,2007-11-15,706,H04L,gabriela,,cretu,1,NY,US
11940790,2007-11-15,706,H04L,angelos,d,keromytis,4,NY,US
11940790,2007-11-15,706,H04L,angelos,,stavrou,2,NY,US
11940790,2007-11-15,706,H04L,michael,e,locasto,5,NY,US
11953274,2007-12-10,706,G06Q,xu,,ouyang,1,NY,US
11953274,2007-12-10,706,G06Q,yunsheng,,song,2,NY,US
11954308,2007-12-12,706,G06K,rong,,yan,3,NY,US
11954308,2007-12-12,706,G06K,jelena,,tesic,2,NY,US
11954308,2007-12-12,706,G06K,john,r,smith,1,NY,US
11954580,2007-12-12,706,G06N,sudhendu,,rai,1,NY,US
11957779,2007-12-17,706,G06N,ashwin,kumar,machanavajjhala,3,NY,US
11958808,2007-12-18,706,G05B,steven,george,barbee,1,NY,US
11959520,2007-12-19,706,G06F,thomas,j,dewkett,4,NY,US
11961555,2007-12-20,706,G06Q,cong,,yu,5,NY,US
11961555,2007-12-20,706,G06Q,julia,,stoyanovich,4,NY,US
11961555,2007-12-20,706,G06Q,sihem,,amer-yahia,1,NY,US
11962597,2007-12-21,706,G06N,sihem,amer,yahia,1,NY,US
11964729,2007-12-27,706,G06F,miles,arthur,munson,2,NY,US
11965075,2007-12-27,706,G06K,jason,edward,weston,3,NY,US
11967864,2007-12-31,706,G06N,xiaozhong,,liu,1,NY,US
11983465,2007-11-10,706,G06N,james,a,martin,3,NY,US
11983465,2007-11-10,706,G06N,matthew,j,bangel,1,NY,US
11986904,2007-11-27,706,G06Q,michael,david,shepherd,1,NY,US
11986904,2007-11-27,706,G06Q,dale,ellen,gaucas,2,NY,US
11986904,2007-11-27,706,G06Q,kirk,j,ocke,3,NY,US
11995977,2008-01-17,706,G06K,angel,,janevski,2,NY,US
11995977,2008-01-17,706,G06K,j,david,schaffer,1,NY,US
12006178,2007-12-31,706,G06K,boulos,,harb,3,NY,US
12006178,2007-12-31,706,G06K,petros,,drineas,2,NY,US
12009543,2008-02-21,706,G06N,david,a,verbel,2,NY,US
12019347,2008-01-24,706,G01V,albert,,boulanger,2,NY,US
12019347,2008-01-24,706,G01V,wei,,he,3,NY,US
12019347,2008-01-24,706,G01V,ulisses,,mello,4,NY,US
12019347,2008-01-24,706,G01V,roger,n,anderson,1,NY,US
12020141,2008-01-25,706,G06N,jiebo,,luo,1,NY,US
12020141,2008-01-25,706,G06N,andrew,c,gallagher,4,NY,US
12020141,2008-01-25,706,G06N,henry,,kautz,3,NY,US
12020263,2008-01-25,706,G06Q,jacob,,loveless,1,NY,US
12023027,2008-01-30,706,G06F,marjorie,r,willner,5,NY,US
12023027,2008-01-30,706,G06F,edith,h,stern,2,NY,US
12023027,2008-01-30,706,G06F,barry,e,willner,4,NY,US
12024072,2008-01-31,706,G06N,richard,t,goodwin,2,NY,US
12024072,2008-01-31,706,G06N,hui,,guo,3,NY,US
12024568,2008-02-01,706,H02J,hsiao-dong,,chiang,1,NY,US
12024568,2008-02-01,706,H02J,hua,,li,2,NY,US
12025308,2008-02-04,706,G06F,apostol,i,natsev,2,NY,US
12025308,2008-02-04,706,G06F,rong,,yan,3,NY,US
12025308,2008-02-04,706,G06F,murray,s,campbell,1,NY,US
12031775,2008-02-15,706,G06K,irina,,rish,2,NY,US
12031775,2008-02-15,706,G06K,genady,,grabarnik,1,NY,US
12034762,2008-02-21,706,G06N,kirk,j,ocke,2,NY,US
12034762,2008-02-21,706,G06N,dale,ellen,gaucas,3,NY,US
12034762,2008-02-21,706,G06N,michael,david,shepherd,1,NY,US
12038684,2008-02-27,706,G06N,kirk,a,beaty,1,NY,US
12038684,2008-02-27,706,G06N,andrzej,,kochut,2,NY,US
12038684,2008-02-27,706,G06N,ruchi,,mahindru,3,NY,US
12038684,2008-02-27,706,G06N,anca,,sailer,4,NY,US
12041474,2008-03-03,706,G06F,john,e,hopcroft,4,NY,US
12041622,2008-03-03,706,G06N,hendra,,soetjahja,1,NY,US
12042434,2008-03-05,706,G06F,amy,s,purdy,7,NY,US
12042451,2008-03-05,706,G06N,amy,b,sander thrasher,9,NY,US
12042451,2008-03-05,706,G06N,amy,s,purdy,7,NY,US
12045408,2008-03-10,706,G06F,xiao,,hu,2,NY,US
12045408,2008-03-10,706,G06F,neil,h,eklund,1,NY,US
12045458,2008-03-10,706,G06N,rocco,a,servedio,2,NY,US
12045458,2008-03-10,706,G06N,albert,,boulanger,4,NY,US
12045458,2008-03-10,706,G06N,roger,n,anderson,3,NY,US
12046256,2008-03-11,706,G06N,chidanand,,apte,1,NY,US
12047385,2008-03-13,706,G06F,clay,edwin,williams,5,NY,US
12047385,2008-03-13,706,G06F,robert,m,delmonico,1,NY,US
12047385,2008-03-13,706,G06F,boonie,kathryn,ray,3,NY,US
12047385,2008-03-13,706,G06F,padmanabhan,,santhanam,4,NY,US
12047385,2008-03-13,706,G06F,tamir,,klinger,2,NY,US
12050372,2008-03-18,706,G06F,youssef,,drissi,1,NY,US
12050372,2008-03-18,706,G06F,moon,j,kim,2,NY,US
12050372,2008-03-18,706,G06F,daby,m,sow,3,NY,US
12057816,2008-03-28,706,G06Q,bonnie,kathryn,ray,2,NY,US
12057816,2008-03-28,706,G06Q,heng,,cao,3,NY,US
12057816,2008-03-28,706,G06Q,samer,,takriti,4,NY,US
12060932,2008-04-02,706,G06N,wei,,fan,1,NY,US
12060932,2008-04-02,706,G06N,philip,s,yu,2,NY,US
12061023,2008-04-02,706,G06K,david,,nahamoo,2,NY,US
12061023,2008-04-02,706,G06K,bhuvana,,ramabhadran,4,NY,US
12061023,2008-04-02,706,G06K,dimitri,,kanevsky,1,NY,US
12061218,2008-04-02,706,G06F,gang,,luo,1,NY,US
12061218,2008-04-02,706,G06F,kun-lung,,wu,2,NY,US
12061218,2008-04-02,706,G06F,philip,shi-lung,yu,3,NY,US
12061762,2008-04-03,706,G06Q,inderpreet,s,thukral,6,NY,US
12062828,2008-04-04,706,G06F,asser,nasreldin,tantawi,1,NY,US
12093382,2008-09-29,706,G06F,colleen,m,ennett,2,NY,US
12093382,2008-09-29,706,G06F,xinxin,,zhu,3,NY,US
12093382,2008-09-29,706,G06F,william,p,lord,1,NY,US
12094518,2008-10-10,706,G06F,marc,,massar,2,NY,US
12102224,2008-04-14,706,G06Q,peter,,rigby,1,NY,US
12105192,2008-04-17,706,G06K,john,r,smith,1,NY,US
12106843,2008-04-21,706,G06K,daby,mousse,sow,3,NY,US
12107378,2008-04-22,706,G06F,eugene,s,evanitsky,1,NY,US
12112944,2008-04-30,706,G06F,keh-shin,f,cheng,3,NY,US
12112944,2008-04-30,706,G06F,branimir,k,boguraev,1,NY,US
12112944,2008-04-30,706,G06F,anni,r,coden,4,NY,US
12112944,2008-04-30,706,G06F,roy,j,byrd,2,NY,US
12112944,2008-04-30,706,G06F,michael,a,tanenblatt,5,NY,US
12112944,2008-04-30,706,G06F,wilfried,,teiken,6,NY,US
12118405,2008-05-09,706,G06N,charu,c,aggarwal,1,NY,US
12121179,2008-05-15,706,G06N,barry,glynn,gombert,1,NY,US
12121179,2008-05-15,706,G06N,jennifer,colleen,perotti,4,NY,US
12121179,2008-05-15,706,G06N,john,oliver,walker,2,NY,US
12121179,2008-05-15,706,G06N,philip,crane,rose,3,NY,US
12121942,2008-05-16,706,G06N,haixun,,wang,2,NY,US
12121942,2008-05-16,706,G06N,chang-shing,,perng,1,NY,US
12123270,2008-05-19,706,H04L,john,,langford,2,NY,US
12125219,2008-05-22,706,G06K,daby,mousse,sow,5,NY,US
12125219,2008-05-22,706,G06K,marion,lee,blount,1,NY,US
12125219,2008-05-22,706,G06K,min,,wang,6,NY,US
12125219,2008-05-22,706,G06K,maria,rene,ebling,3,NY,US
12125510,2008-05-22,706,G06F,satish,,chandra,1,NY,US
12125559,2008-05-22,706,G06F,satish,,chandra,1,NY,US
12125804,2008-05-22,706,G06F,zhongfei,,zhang,2,NY,US
12127380,2008-05-27,706,A61B,benjamin,i,rapoport,1,NY,US
12127565,2008-05-27,706,G06N,paul,,adams,1,NY,US
12127565,2008-05-27,706,G06N,kingsley,ja,cox,2,NY,US
12129393,2008-05-29,706,G01N,rosemary,d,paradis,2,NY,US
12129393,2008-05-29,706,G01N,peter,,dugan,1,NY,US
12129803,2008-05-30,706,G06F,ganesh,n,ramaswamy,1,NY,US
12129803,2008-05-30,706,G06F,imed,,zitouni,2,NY,US
12130416,2008-05-30,706,G06N,stella,j,mitchell,3,NY,US
12130416,2008-05-30,706,G06N,david,a,wood,6,NY,US
12130416,2008-05-30,706,G06N,jonathan,,munson,4,NY,US
12131424,2008-06-02,706,G06N,david,m,chess,2,NY,US
12131424,2008-06-02,706,G06N,steve,r,white,4,NY,US
12131545,2008-06-02,706,G06Q,naresh,sundaram,iyer,5,NY,US
12131545,2008-06-02,706,G06Q,anindya,,chakraborty,6,NY,US
12131545,2008-06-02,706,G06Q,rajesh,venkat,subbu,3,NY,US
12131545,2008-06-02,706,G06Q,weizhong,,yan,4,NY,US
12131545,2008-06-02,706,G06Q,piero,patrone,bonissone,1,NY,US
12131545,2008-06-02,706,G06Q,kareem,sherif,aggour,2,NY,US
12134371,2008-06-06,706,G06K,charu,c,aggarwal,1,NY,US
12135534,2008-06-09,706,G06Q,murthy,v,devarakonda,1,NY,US
12135534,2008-06-09,706,G06Q,manoj,,kumar,3,NY,US
12135534,2008-06-09,706,G06Q,wlodek,wlodzimierz,zadrozny,5,NY,US
12135534,2008-06-09,706,G06Q,nikolai,,joukov,2,NY,US
12136210,2008-06-10,706,G06F,charu,c,aggarwal,1,NY,US
12139894,2008-06-16,706,G06F,laxmi,p,parida,1,NY,US
12139894,2008-06-16,706,G06F,ajay,k,royyuru,2,NY,US
12141251,2008-06-18,706,G06N,wei,,fan,2,NY,US
12141251,2008-06-18,706,G06N,xifeng,,yan,3,NY,US
12141495,2008-06-18,706,G06N,edward,c,snible,7,NY,US
12151375,2008-05-06,706,G06Q,tyler,,kohn,2,NY,US
12164214,2008-06-30,706,G06Q,charles,franklin,berry,1,NY,US
12164214,2008-06-30,706,G06Q,amy,jeanne,snavely,3,NY,US
12164214,2008-06-30,706,G06Q,glenn,c,godoy,2,NY,US
12164243,2008-06-30,706,G06N,glenn,c,godoy,2,NY,US
12164243,2008-06-30,706,G06N,charles,franklin,berry,1,NY,US
12164243,2008-06-30,706,G06N,amy,jeanne,snavely,3,NY,US
12165144,2008-06-30,706,G06Q,jeffrey,o,kephart,4,NY,US
12165144,2008-06-30,706,G06Q,gerald,james,tesauro,1,NY,US
12165144,2008-06-30,706,G06Q,rajarshi,,das,2,NY,US
12172540,2008-07-14,706,G06Q,ramendra,k,sahoo,5,NY,US
12172540,2008-07-14,706,G06Q,anees,a,shaikh,7,NY,US
12172540,2008-07-14,706,G06Q,zon-yin,,shae,6,NY,US
12172540,2008-07-14,706,G06Q,nikolaos,,anerousis,1,NY,US
12172540,2008-07-14,706,G06Q,hani,t,jamjoon,3,NY,US
12172540,2008-07-14,706,G06Q,debanjan,,saha,4,NY,US
12173040,2008-07-15,706,G06F,alan,t,cole,4,NY,US
12173040,2008-07-15,706,G06F,michael,d,shepherd,3,NY,US
12173040,2008-07-15,706,G06F,tong,,sun,2,NY,US
